"Entity ID","Yext ID","Entity Type","Address > City","Address > Region","City or Region","State Name"
"stlouisMI-Package","15906322","Package","","","St Louis","Michigan"
"zillahWA-Package","15906323","Package","","","Zillah","Washington"
"comstockparkMI-Package","15906324","Package","","","Comstock Park","Michigan"
"fultonMO-Package","15906325","Package","","","Fulton","Missouri"
"clementMI-Package","15906326","Package","","","Clement","Michigan"
"newarkMI-Package","15906327","Package","","","Newark","Michigan"
"ringleWI-Package","15906328","Package","","","Ringle","Wisconsin"
"schaghticokeNY-Package","15906329","Package","","","Schaghticoke","New York"
"thompsonOH-Package","15906330","Package","","","Thompson","Ohio"
"belleairbeachFL-Package","15906331","Package","","","Belleair Beach","Florida"
"cobleskillNY-Package","15906332","Package","","","Cobleskill","New York"
"empireMN-Package","15906333","Package","","","Empire","Minnesota"
"jessaminecountyKY-Package","15906334","Package","","","Jessamine County","Kentucky"
"londonKY-Package","15906335","Package","","","London","Kentucky"
"waynesburgKY-Package","15906336","Package","","","Waynesburg","Kentucky"
"brookingsOR-Package","15906337","Package","","","Brookings","Oregon"
"eurekaMI-Package","15906338","Package","","","Eureka","Michigan"
"genevaAL-Package","15906339","Package","","","Geneva","Alabama"
"newburghNY-Package","15906340","Package","","","Newburgh","New York"
"suwaneeGA-Package","15906341","Package","","","Suwanee","Georgia"
"casarNC-Package","15906342","Package","","","Casar","North Carolina"
"cynthianaKY-Package","15906343","Package","","","Cynthiana","Kentucky"
"daytonME-Package","15906344","Package","","","Dayton","Maine"
"elklandMI-Package","15906346","Package","","","Elkland","Michigan"
"menomineeMI-Package","15906347","Package","","","Menominee","Michigan"
"mooresvilleNC-Package","15906348","Package","","","Mooresville","North Carolina"
"oliveOH-Package","15906349","Package","","","Olive","Ohio"
"graysonKY-Package","15906350","Package","","","Grayson","Kentucky"
"otisOR-Package","15906351","Package","","","Otis","Oregon"
"portsmouthOH-Package","15906352","Package","","","Portsmouth","Ohio"
"buhlAL-Package","15906353","Package","","","Buhl","Alabama"
"deerwoodMN-Package","15906354","Package","","","Deerwood","Minnesota"
"polandNY-Package","15906355","Package","","","Poland","New York"
"rogersMI-Package","15906356","Package","","","Rogers","Michigan"
"coeurdaleneID-Package","15906357","Package","","","Coeur d'Alene","Idaho"
"ellicottNY-Package","15906358","Package","","","Ellicott","New York"
"spaffordNY-Package","15906359","Package","","","Spafford","New York"
"hanoverWI-Package","15906360","Package","","","Hanover","Wisconsin"
"zeelandMI-Package","15906361","Package","","","Zeeland","Michigan"
"bellevalleyOH-Package","15906362","Package","","","Belle Valley","Ohio"
"bishopGA-Package","15906363","Package","","","Bishop","Georgia"
"portagevilleMO-Package","15906364","Package","","","Portageville","Missouri"
"delhiNY-Package","15906365","Package","","","Delhi","New York"
"senoiaGA-Package","15906366","Package","","","Senoia","Georgia"
"beltonMO-Package","15906367","Package","","","Belton","Missouri"
"cardiffAL-Package","15906368","Package","","","Cardiff","Alabama"
"fairportharborOH-Package","15906369","Package","","","Fairport Harbor","Ohio"
"converseSC-Package","15906370","Package","","","Converse","South Carolina"
"irwindaleCA-Package","15906371","Package","","","Irwindale","California"
"olivebridgeNY-Package","15906372","Package","","","Olivebridge","New York"
"stonelickOH-Package","15906373","Package","","","Stonelick","Ohio"
"virgilNY-Package","15906374","Package","","","Virgil","New York"
"brownsburgIN-Package","15906375","Package","","","Brownsburg","Indiana"
"veniceIL-Package","15906376","Package","","","Venice","Illinois"
"lakehuntingtonNY-Package","15906377","Package","","","Lake Huntington","New York"
"princetonWI-Package","15906378","Package","","","Princeton","Wisconsin"
"tellurideCO-Package","15906379","Package","","","Telluride","Colorado"
"scribaNY-Package","15906380","Package","","","Scriba","New York"
"tyroneMI-Package","15906381","Package","","","Tyrone","Michigan"
"venetaOR-Package","15906382","Package","","","Veneta","Oregon"
"laurelbloomeryTN-Package","15906383","Package","","","Laurel Bloomery","Tennessee"
"murraycityOH-Package","15906384","Package","","","Murray City","Ohio"
"owlsheadME-Package","15906385","Package","","","Owls Head","Maine"
"ashMI-Package","15906386","Package","","","Ash","Michigan"
"barlowOH-Package","15906387","Package","","","Barlow","Ohio"
"chaunceyOH-Package","15906388","Package","","","Chauncey","Ohio"
"eastmeredithNY-Package","15906389","Package","","","East Meredith","New York"
"hallcountyGA-Package","15906390","Package","","","Hall County","Georgia"
"leetoniaOH-Package","15906391","Package","","","Leetonia","Ohio"
"maunalaniHI-Package","15906392","Package","","","Maunalani","Hawaii"
"middletonNH-Package","15906393","Package","","","Middleton","New Hampshire"
"bethelOH-Package","15906394","Package","","","Bethel","Ohio"
"aledoTX-Package","15906395","Package","","","Aledo","Texas"
"gowandaerieNY-Package","15906396","Package","","","Gowanda Erie","New York"
"missionKS-Package","15906397","Package","","","Mission","Kansas"
"haltomcityTX-Package","15906398","Package","","","Haltom City","Texas"
"pinellascountyFL-Package","15906399","Package","","","Pinellas County","Florida"
"spencerWI-Package","15906400","Package","","","Spencer","Wisconsin"
"youngstownOH-Package","15906401","Package","","","Youngstown","Ohio"
"dunnellonFL-Package","15906402","Package","","","Dunnellon","Florida"
"pittOH-Package","15906403","Package","","","Pitt","Ohio"
"ansonvilleNC-Package","15906404","Package","","","Ansonville","North Carolina"
"alabastercityAL-Package","15906405","Package","","","Alabaster City","Alabama"
"barnardsvilleNC-Package","15906406","Package","","","Barnardsville","North Carolina"
"indiantrailNC-Package","15906407","Package","","","Indian Trail","North Carolina"
"plainfieldNY-Package","15906408","Package","","","Plainfield","New York"
"menomoneefallsWI-Package","15906409","Package","","","Menomonee Falls","Wisconsin"
"burnhamME-Package","15906410","Package","","","Burnham","Maine"
"grundyVA-Package","15906411","Package","","","Grundy","Virginia"
"northhavenME-Package","15906412","Package","","","North Haven","Maine"
"powayCA-Package","15906414","Package","","","Poway","California"
"ellingtonNY-Package","15906415","Package","","","Ellington","New York"
"fortfairfieldME-Package","15906416","Package","","","Fort Fairfield","Maine"
"prospectOH-Package","15906417","Package","","","Prospect","Ohio"
"gracevilleFL-Package","15906418","Package","","","Graceville","Florida"
"pulaskiOH-Package","15906419","Package","","","Pulaski","Ohio"
"adamsvilleOH-Package","15906420","Package","","","Adamsville","Ohio"
"celoronNY-Package","15906421","Package","","","Celoron","New York"
"eastconcordNY-Package","15906422","Package","","","East Concord","New York"
"cornellWI-Package","15906423","Package","","","Cornell","Wisconsin"
"hollandTX-Package","15906424","Package","","","Holland","Texas"
"spartanburgcountySC-Package","15906425","Package","","","Spartanburg County","South Carolina"
"westunionOH-Package","15906426","Package","","","West Union","Ohio"
"columbiafallsMT-Package","15906427","Package","","","Columbia Falls","Montana"
"deerfieldPA-Package","15906428","Package","","","Deerfield","Pennsylvania"
"horseshoebayTX-Package","15906429","Package","","","Horseshoe Bay","Texas"
"henricoNC-Package","15906430","Package","","","Henrico","North Carolina"
"southbridgeMA-Package","15906432","Package","","","Southbridge","Massachusetts"
"belgiumWI-Package","15906433","Package","","","Belgium","Wisconsin"
"chocolayMI-Package","15906434","Package","","","Chocolay","Michigan"
"darbyvilleOH-Package","15906435","Package","","","Darbyville","Ohio"
"detroitMI-Package","15906436","Package","","","Detroit","Michigan"
"dyersburgTN-Package","15906437","Package","","","Dyersburg","Tennessee"
"sonoraOH-Package","15906439","Package","","","Sonora","Ohio"
"spartaMI-Package","15906440","Package","","","Sparta","Michigan"
"williamsvilleNY-Package","15906441","Package","","","Williamsville","New York"
"drexelNC-Package","15906442","Package","","","Drexel","North Carolina"
"oberlinOH-Package","15906443","Package","","","Oberlin","Ohio"
"valleyhiOH-Package","15906444","Package","","","Valley Hi","Ohio"
"lynnviewKY-Package","15906446","Package","","","Lynnview","Kentucky"
"veronaME-Package","15906447","Package","","","Verona","Maine"
"watertownMN-Package","15906448","Package","","","Watertown","Minnesota"
"mansfieldcenterCT-Package","15906449","Package","","","Mansfield Center","Connecticut"
"maurycountyTN-Package","15906450","Package","","","Maury County","Tennessee"
"raymoreMO-Package","15906451","Package","","","Raymore","Missouri"
"teterboroNJ-Package","15906452","Package","","","Teterboro","New Jersey"
"southbyronNY-Package","15906453","Package","","","South Byron","New York"
"marioncountyFL-Package","15906454","Package","","","Marion County","Florida"
"cortlandNY-Package","15906455","Package","","","Cortland","New York"
"laurelMT-Package","15906456","Package","","","Laurel","Montana"
"fultonNY-Package","15906457","Package","","","Fulton","New York"
"morencimiMI-Package","15906458","Package","","","Morenci Mi","Michigan"
"warsawNC-Package","15906459","Package","","","Warsaw","North Carolina"
"dowelltownTN-Package","15906460","Package","","","Dowelltown","Tennessee"
"granadahillsCA-Package","15906461","Package","","","Granada Hills","California"
"catoosaGA-Package","15906462","Package","","","Catoosa","Georgia"
"polkcountyOR-Package","15906463","Package","","","Polk County","Oregon"
"luthersvillecityGA-Package","15906464","Package","","","Luthersville City","Georgia"
"ofallonMO-Package","15906465","Package","","","O'Fallon","Missouri"
"robertsvilleMO-Package","15906466","Package","","","Robertsville","Missouri"
"solanMI-Package","15906467","Package","","","Solan","Michigan"
"steubencountyNY-Package","15906468","Package","","","Steuben County","New York"
"lavillaTX-Package","15906469","Package","","","La Villa","Texas"
"peruME-Package","15906470","Package","","","Peru","Maine"
"villaridgeMO-Package","15906471","Package","","","Villa Ridge","Missouri"
"grandvilleMI-Package","15906473","Package","","","Grandville","Michigan"
"greenwoodME-Package","15906474","Package","","","Greenwood","Maine"
"patchgroveWI-Package","15906475","Package","","","Patch Grove","Wisconsin"
"sanmartinCA-Package","15906476","Package","","","San Martin","California"
"hammondsportNY-Package","15906477","Package","","","Hammondsport","New York"
"twiningMI-Package","15906478","Package","","","Twining","Michigan"
"rootstownOH-Package","15906479","Package","","","Rootstown","Ohio"
"cedarhillTN-Package","15906480","Package","","","Cedar Hill","Tennessee"
"aryKY-Package","15906481","Package","","","Ary","Kentucky"
"polktonMI-Package","15906482","Package","","","Polkton","Michigan"
"southfultonTN-Package","15906483","Package","","","South Fulton","Tennessee"
"tuscolaMI-Package","15906484","Package","","","Tuscola","Michigan"
"westsalemWI-Package","15906485","Package","","","West Salem","Wisconsin"
"bradentonbeachFL-Package","15906486","Package","","","Bradenton Beach","Florida"
"mentorKY-Package","15906487","Package","","","Mentor","Kentucky"
"morongovalleyCA-Package","15906488","Package","","","Morongo Valley","California"
"bowlinggreenMO-Package","15906489","Package","","","Bowling Green","Missouri"
"brookfieldCT-Package","15906490","Package","","","Brookfield","Connecticut"
"burfordvilleMO-Package","15906491","Package","","","Burfordville","Missouri"
"fallonNV-Package","15906492","Package","","","Fallon","Nevada"
"judaWI-Package","15906493","Package","","","Juda","Wisconsin"
"leadwoodMO-Package","15906494","Package","","","Leadwood","Missouri"
"litchfieldNY-Package","15906495","Package","","","Litchfield","New York"
"narrowsburgNY-Package","15906496","Package","","","Narrowsburg","New York"
"fentonMI-Package","15906497","Package","","","Fenton","Michigan"
"wellingtonOH-Package","15906498","Package","","","Wellington","Ohio"
"jeromeMI-Package","15906499","Package","","","Jerome","Michigan"
"mohawkMI-Package","15906500","Package","","","Mohawk","Michigan"
"northbloomfieldOH-Package","15906501","Package","","","North Bloomfield","Ohio"
"oakviewMO-Package","15906502","Package","","","Oakview","Missouri"
"somersetOH-Package","15906503","Package","","","Somerset","Ohio"
"southbristolNY-Package","15906504","Package","","","South Bristol","New York"
"westhurleyNY-Package","15906505","Package","","","West Hurley","New York"
"woodcliffeNE-Package","15906506","Package","","","Woodcliffe","Nebraska"
"forestfallsCA-Package","15906507","Package","","","Forest Falls","California"
"louisvilleAL-Package","15906508","Package","","","Louisville","Alabama"
"oaklandOR-Package","15906509","Package","","","Oakland","Oregon"
"allouezMI-Package","15906510","Package","","","Allouez","Michigan"
